"DSA1203 - Practical car test pass rates by age (17-25 year olds), year and DTC",,,,,,,,,,
,,,,,,,,,,
Time Period Captured,,2007/08,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,Numbers / Per cent
,,Male tests,,,Female tests ,,,Total tests,,
,,Conducted,Passes,Pass rate (%),Conducted,Passes,Pass rate (%),Conducted,Passes,Pass rate (%)
,,,,,,,,,,
Aberdeen North (Bridge of Don),,,,,,,,,,
,25,134,58,43.28358209,124,58,46.77419355,258,116,44.96124031
Southport,,,,,,,,,,
,17,964,484,50.20746888,686,362,52.7696793,1650,846,51.27272727
,18,454,219,48.23788546,525,255,48.57142857,979,474,48.41675179
,19,204,107,52.45098039,241,116,48.13278008,445,223,50.11235955
,20,174,84,48.27586207,182,94,51.64835165,356,178,50
,21,159,76,47.79874214,182,67,36.81318681,341,143,41.93548387
,22,119,56,47.05882353,142,75,52.81690141,261,131,50.19157088
,23,103,47,45.63106796,96,46,47.91666667,199,93,46.73366834
,24,89,45,50.56179775,86,41,47.6744186,175,86,49.14285714
,25,69,41,59.42028986,81,42,51.85185185,150,83,55.33333333
St Albans,,,,,,,,,,
,17,993,523,52.66868077,911,469,51.48188804,1904,992,52.10084034
,18,514,228,44.35797665,631,261,41.36291601,1145,489,42.70742358
,19,224,92,41.07142857,259,100,38.61003861,483,192,39.7515528
,20,160,84,52.5,166,63,37.95180723,326,147,45.09202454
,21,153,67,43.79084967,165,68,41.21212121,318,135,42.45283019
,22,114,58,50.87719298,160,75,46.875,274,133,48.54014599
,23,128,59,46.09375,124,55,44.35483871,252,114,45.23809524
,24,111,55,49.54954955,93,40,43.01075269,204,95,46.56862745
,25,94,44,46.80851064,105,52,49.52380952,199,96,48.24120603
Stafford,,,,,,,,,,
,17,634,331,52.20820189,518,249,48.06949807,1152,580,50.34722222
,18,312,141,45.19230769,323,144,44.58204334,635,285,44.88188976
,19,142,69,48.5915493,146,68,46.57534247,288,137,47.56944444
,20,93,50,53.76344086,97,40,41.2371134,190,90,47.36842105
,21,85,43,50.58823529,82,31,37.80487805,167,74,44.31137725
,22,74,31,41.89189189,79,31,39.24050633,153,62,40.52287582
,23,69,29,42.02898551,71,33,46.47887324,140,62,44.28571429
,24,57,25,43.85964912,68,27,39.70588235,125,52,41.6
,25,58,29,50,49,20,40.81632653,107,49,45.79439252
Stevenage,,,,,,,,,,
,17,769,361,46.94408322,783,340,43.42273308,1552,701,45.16752577
,18,477,178,37.31656184,527,218,41.36622391,1004,396,39.44223108
,19,233,91,39.05579399,246,89,36.17886179,479,180,37.5782881
,20,126,53,42.06349206,145,53,36.55172414,271,106,39.11439114
,21,110,50,45.45454545,119,49,41.17647059,229,99,43.23144105
,22,100,46,46,124,48,38.70967742,224,94,41.96428571
,23,92,44,47.82608696,104,45,43.26923077,196,89,45.40816327
,24,70,32,45.71428571,115,28,24.34782609,185,60,32.43243243
,25,55,26,47.27272727,85,30,35.29411765,140,56,40
Stirling,,,,,,,,,,
,17,513,251,48.92787524,409,211,51.58924205,922,462,50.10845987
,18,268,118,44.02985075,332,135,40.6626506,600,253,42.16666667
,19,159,75,47.16981132,197,72,36.54822335,356,147,41.29213483
,20,119,59,49.57983193,147,53,36.05442177,266,112,42.10526316
,21,91,44,48.35164835,93,34,36.55913978,184,78,42.39130435
,22,67,39,58.20895522,116,40,34.48275862,183,79,43.16939891
,23,57,29,50.87719298,74,33,44.59459459,131,62,47.32824427
,24,56,29,51.78571429,92,32,34.7826087,148,61,41.21621622
,25,45,19,42.22222222,44,17,38.63636364,89,36,40.4494382
Stoke On Trent,,,,,,,,,,
,17,640,306,47.8125,414,207,50,1054,513,48.67172676
,18,468,199,42.52136752,586,249,42.49146758,1054,448,42.50474383
,19,297,134,45.11784512,282,111,39.36170213,579,245,42.31433506
,20,187,83,44.38502674,203,90,44.33497537,390,173,44.35897436
,21,166,83,50,173,71,41.04046243,339,154,45.42772861
,22,154,67,43.50649351,176,78,44.31818182,330,145,43.93939394
,23,134,59,44.02985075,140,62,44.28571429,274,121,44.16058394
,24,147,63,42.85714286,111,40,36.03603604,258,103,39.92248062
,25,85,40,47.05882353,92,41,44.56521739,177,81,45.76271186
Stornoway,,,,,,,,,,
,17,91,51,56.04395604,73,43,58.90410959,164,94,57.31707317
,18,29,20,68.96551724,30,17,56.66666667,59,37,62.71186441
,19,21,12,57.14285714,18,9,50,39,21,53.84615385
,20,7,4,57.14285714,11,4,36.36363636,18,8,44.44444444
,22,12,4,33.33333333,6,2,33.33333333,18,6,33.33333333
,23,9,6,66.66666667,11,4,36.36363636,20,10,50
Stranraer,,,,,,,,,,
,17,52,43,82.69230769,45,26,57.77777778,97,69,71.13402062
,18,17,7,41.17647059,21,9,42.85714286,38,16,42.10526316
,19,15,10,66.66666667,11,6,54.54545455,26,16,61.53846154
,20,8,6,75,6,3,50,14,9,64.28571429
,24,6,5,83.33333333,6,3,50,12,8,66.66666667
Sunderland,,,,,,,,,,
,17,937,445,47.49199573,582,247,42.43986254,1519,692,45.55628703
,18,733,312,42.56480218,652,279,42.79141104,1385,591,42.67148014
,19,358,168,46.9273743,438,168,38.35616438,796,336,42.21105528
,20,239,117,48.9539749,276,112,40.57971014,515,229,44.46601942
,21,214,107,50,244,107,43.85245902,458,214,46.72489083
,22,160,77,48.125,242,105,43.38842975,402,182,45.27363184
,23,155,71,45.80645161,176,65,36.93181818,331,136,41.08761329
,24,117,56,47.86324786,145,61,42.06896552,262,117,44.65648855
,25,124,56,45.16129032,169,57,33.72781065,293,113,38.5665529
Sutton,,,,,,,,,,
,17,553,312,56.41952984,555,307,55.31531532,1108,619,55.86642599
,18,374,201,53.74331551,404,191,47.27722772,778,392,50.38560411
,19,211,114,54.02843602,221,101,45.70135747,432,215,49.76851852
,20,137,76,55.47445255,205,72,35.12195122,342,148,43.2748538
,21,106,57,53.77358491,158,78,49.36708861,264,135,51.13636364
,22,103,58,56.31067961,160,70,43.75,263,128,48.66920152
,23,108,55,50.92592593,127,54,42.51968504,235,109,46.38297872
,24,102,64,62.74509804,116,52,44.82758621,218,116,53.21100917
,25,129,60,46.51162791,113,51,45.13274336,242,111,45.8677686
Telford,,,,,,,,,,
,17,845,457,54.08284024,694,370,53.31412104,1539,827,53.73619233
,18,422,186,44.07582938,501,230,45.90818363,923,416,45.07042254
,19,232,103,44.39655172,239,110,46.0251046,471,213,45.22292994
,20,146,64,43.83561644,153,75,49.01960784,299,139,46.48829431
,21,119,54,45.37815126,147,65,44.21768707,266,119,44.73684211
,22,86,55,63.95348837,95,43,45.26315789,181,98,54.14364641
,23,77,39,50.64935065,90,33,36.66666667,167,72,43.11377246
,24,70,41,58.57142857,113,46,40.7079646,183,87,47.54098361
,25,77,26,33.76623377,84,32,38.0952381,161,58,36.02484472
Thurso,,,,,,,,,,
,17,39,23,58.97435897,14,10,71.42857143,53,33,62.26415094
,18,20,12,60,13,7,53.84615385,33,19,57.57575758
Tilbury,,,,,,,,,,
,17,947,396,41.81626188,686,276,40.23323615,1633,672,41.15125536
,18,737,299,40.56987788,785,294,37.4522293,1522,593,38.96189225
,19,292,116,39.7260274,381,135,35.43307087,673,251,37.29569094
,20,240,101,42.08333333,276,97,35.14492754,516,198,38.37209302
,21,188,75,39.89361702,269,96,35.68773234,457,171,37.41794311
,22,195,75,38.46153846,148,47,31.75675676,343,122,35.56851312
,23,139,55,39.56834532,172,55,31.97674419,311,110,35.36977492
,24,106,50,47.16981132,121,41,33.88429752,227,91,40.08810573
,25,109,51,46.78899083,149,50,33.55704698,258,101,39.14728682
Tolworth,,,,,,,,,,
,17,1030,557,54.0776699,851,455,53.46650999,1881,1012,53.80116959
,18,604,294,48.67549669,632,296,46.83544304,1236,590,47.73462783
,19,327,140,42.81345566,340,147,43.23529412,667,287,43.02848576
,20,253,103,40.71146245,220,96,43.63636364,473,199,42.07188161
,21,247,114,46.15384615,214,91,42.52336449,461,205,44.46854664
,22,187,96,51.3368984,164,80,48.7804878,351,176,50.14245014
,23,164,73,44.51219512,167,76,45.50898204,331,149,45.01510574
,24,189,99,52.38095238,162,69,42.59259259,351,168,47.86324786
,25,151,75,49.66887417,142,53,37.32394366,293,128,43.68600683
Tunbridge Wells,,,,,,,,,,
,17,773,443,57.30918499,696,362,52.01149425,1469,805,54.79918312
,18,399,199,49.87468672,452,211,46.68141593,851,410,48.1786134
,19,177,90,50.84745763,195,89,45.64102564,372,179,48.11827957
,20,69,42,60.86956522,93,38,40.86021505,162,80,49.38271605
,21,66,40,60.60606061,72,34,47.22222222,138,74,53.62318841
,22,69,36,52.17391304,74,29,39.18918919,143,65,45.45454545
,23,53,32,60.37735849,62,27,43.5483871,115,59,51.30434783
,24,55,33,60,45,20,44.44444444,100,53,53
,25,39,26,66.66666667,28,18,64.28571429,67,44,65.67164179
Ullapool,,,,,,,,,,
,17,10,7,70,7,6,85.71428571,17,13,76.47058824
Upton,,,,,,,,,,
,17,748,368,49.19786096,573,286,49.91273997,1321,654,49.50794852
,18,476,210,44.11764706,527,229,43.45351044,1003,439,43.76869392
,19,188,91,48.40425532,250,106,42.4,438,197,44.97716895
,20,97,51,52.57731959,213,94,44.1314554,310,145,46.77419355
,21,122,57,46.72131148,170,71,41.76470588,292,128,43.83561644
,22,111,50,45.04504505,164,70,42.68292683,275,120,43.63636364
,23,86,45,52.3255814,109,53,48.62385321,195,98,50.25641026
,24,70,32,45.71428571,105,53,50.47619048,175,85,48.57142857
,25,59,35,59.3220339,67,27,40.29850746,126,62,49.20634921
Wallasey,,,,,,,,,,
,17,335,139,41.49253731,196,96,48.97959184,531,235,44.25612053
,18,222,100,45.04504505,265,91,34.33962264,487,191,39.21971253
,19,125,68,54.4,171,81,47.36842105,296,149,50.33783784
,20,99,44,44.44444444,102,52,50.98039216,201,96,47.76119403
,21,66,34,51.51515152,103,46,44.66019417,169,80,47.33727811
,22,65,35,53.84615385,114,47,41.22807018,179,82,45.81005587
,23,71,34,47.88732394,78,33,42.30769231,149,67,44.96644295
,24,56,34,60.71428571,80,33,41.25,136,67,49.26470588
,25,60,23,38.33333333,77,32,41.55844156,137,55,40.1459854
Wanstead,,,,,,,,,,
,17,591,232,39.25549915,286,125,43.70629371,877,357,40.70695553
,18,817,323,39.53488372,561,216,38.5026738,1378,539,39.11465893
,19,652,262,40.18404908,645,211,32.71317829,1297,473,36.46877409
,20,470,182,38.72340426,660,193,29.24242424,1130,375,33.18584071
,21,430,118,27.44186047,516,157,30.42635659,946,275,29.06976744
,22,360,127,35.27777778,485,148,30.51546392,845,275,32.5443787
,23,294,111,37.75510204,441,126,28.57142857,735,237,32.24489796
,24,310,116,37.41935484,409,115,28.11735941,719,231,32.12795549
,25,281,98,34.87544484,355,111,31.26760563,636,209,32.86163522
Warwick,,,,,,,,,,
,17,941,560,59.51115834,819,442,53.96825397,1760,1002,56.93181818
,18,580,319,55,581,281,48.36488812,1161,600,51.67958656
,19,232,117,50.43103448,268,128,47.76119403,500,245,49
,20,127,76,59.84251969,192,78,40.625,319,154,48.27586207
,21,111,61,54.95495495,145,62,42.75862069,256,123,48.046875
,22,104,62,59.61538462,163,55,33.74233129,267,117,43.82022472
,23,93,47,50.53763441,139,60,43.16546763,232,107,46.12068966
,24,94,47,50,117,59,50.42735043,211,106,50.23696682
,25,71,36,50.70422535,106,46,43.39622642,177,82,46.32768362
Watford,,,,,,,,,,
,17,944,514,54.44915254,849,436,51.35453475,1793,950,52.98382599
,18,436,228,52.29357798,515,230,44.66019417,951,458,48.15983176
,19,208,92,44.23076923,274,126,45.98540146,482,218,45.22821577
,20,157,73,46.49681529,180,78,43.33333333,337,151,44.80712166
,21,134,65,48.50746269,118,50,42.37288136,252,115,45.63492063
,22,118,58,49.15254237,144,57,39.58333333,262,115,43.89312977
,23,115,55,47.82608696,112,50,44.64285714,227,105,46.25550661
,24,127,57,44.88188976,115,57,49.56521739,242,114,47.10743802
,25,133,57,42.85714286,105,41,39.04761905,238,98,41.17647059
Wednesbury,,,,,,,,,,
,17,536,231,43.09701493,267,94,35.20599251,803,325,40.4732254
,18,652,268,41.10429448,516,173,33.52713178,1168,441,37.75684932
,19,379,166,43.7994723,462,159,34.41558442,841,325,38.64447087
,20,300,119,39.66666667,345,121,35.07246377,645,240,37.20930233
,21,242,90,37.19008264,255,72,28.23529412,497,162,32.59557344
,22,218,80,36.69724771,230,76,33.04347826,448,156,34.82142857
,23,175,59,33.71428571,283,98,34.62897527,458,157,34.27947598
,24,182,64,35.16483516,208,69,33.17307692,390,133,34.1025641
,25,167,53,31.73652695,209,73,34.92822967,376,126,33.5106383
West Wickham,,,,,,,,,,
,17,1002,616,61.47704591,1022,598,58.51272016,2024,1214,59.98023715
,18,644,350,54.34782609,782,402,51.40664962,1426,752,52.73492286
,19,294,157,53.40136054,455,218,47.91208791,749,375,50.06675567
,20,211,135,63.98104265,308,147,47.72727273,519,282,54.33526012
,21,159,83,52.20125786,239,109,45.60669456,398,192,48.24120603
,22,151,88,58.2781457,224,97,43.30357143,375,185,49.33333333
,23,129,61,47.28682171,201,78,38.80597015,330,139,42.12121212
,24,129,67,51.9379845,176,86,48.86363636,305,153,50.16393443
,25,100,61,61,176,80,45.45454545,276,141,51.08695652
Weston-Super-Mare,,,,,,,,,,
,17,1048,567,54.10305344,928,454,48.92241379,1976,1021,51.67004049
,18,417,209,50.11990408,592,261,44.08783784,1009,470,46.58077304
,19,205,106,51.70731707,206,92,44.66019417,411,198,48.17518248
,20,129,59,45.73643411,106,54,50.94339623,235,113,48.08510638
,21,92,44,47.82608696,101,49,48.51485149,193,93,48.1865285
,22,71,40,56.33802817,90,42,46.66666667,161,82,50.93167702
,23,78,42,53.84615385,105,40,38.0952381,183,82,44.80874317
,24,55,26,47.27272727,62,29,46.77419355,117,55,47.00854701
,25,59,28,47.45762712,66,35,53.03030303,125,63,50.4
Whitby,,,,,,,,,,
,17,163,95,58.28220859,124,69,55.64516129,287,164,57.14285714
,18,82,38,46.34146341,98,47,47.95918367,180,85,47.22222222
,19,35,15,42.85714286,41,18,43.90243902,76,33,43.42105263
,20,16,7,43.75,23,11,47.82608696,39,18,46.15384615
,21,15,9,60,23,8,34.7826087,38,17,44.73684211
,22,17,8,47.05882353,12,8,66.66666667,29,16,55.17241379
,23,11,7,63.63636364,21,9,42.85714286,32,16,50
Whitchurch,,,,,,,,,,
,17,417,240,57.55395683,331,191,57.70392749,748,431,57.62032086
,18,165,93,56.36363636,247,121,48.98785425,412,214,51.94174757
,19,79,42,53.16455696,101,48,47.52475248,180,90,50
,20,43,21,48.8372093,57,25,43.85964912,100,46,46
,21,46,19,41.30434783,48,23,47.91666667,94,42,44.68085106
,22,31,16,51.61290323,44,24,54.54545455,75,40,53.33333333
,23,26,12,46.15384615,62,22,35.48387097,88,34,38.63636364
,24,14,11,78.57142857,34,21,61.76470588,48,32,66.66666667
,25,16,8,50,27,15,55.55555556,43,23,53.48837209
Wick,,,,,,,,,,
,17,55,34,61.81818182,25,17,68,80,51,63.75
,18,26,11,42.30769231,26,14,53.84615385,52,25,48.07692308
,19,13,6,46.15384615,20,12,60,33,18,54.54545455
,22,7,4,57.14285714,14,7,50,21,11,52.38095238
Widnes,,,,,,,,,,
,17,533,267,50.09380863,370,174,47.02702703,903,441,48.8372093
,18,402,194,48.25870647,370,166,44.86486486,772,360,46.63212435
,19,218,101,46.33027523,198,84,42.42424242,416,185,44.47115385
,20,123,54,43.90243902,169,82,48.52071006,292,136,46.57534247
,21,127,54,42.51968504,147,58,39.45578231,274,112,40.87591241
,22,133,58,43.60902256,110,46,41.81818182,243,104,42.79835391
,23,75,37,49.33333333,75,32,42.66666667,150,69,46
,24,68,34,50,95,32,33.68421053,163,66,40.49079755
,25,67,30,44.7761194,68,29,42.64705882,135,59,43.7037037
Winchester,,,,,,,,,,
,17,710,326,45.91549296,621,265,42.67310789,1331,591,44.40270473
,18,417,173,41.48681055,455,179,39.34065934,872,352,40.36697248
,19,209,77,36.84210526,188,70,37.23404255,397,147,37.02770781
,20,67,29,43.28358209,138,49,35.50724638,205,78,38.04878049
,21,75,36,48,81,32,39.50617284,156,68,43.58974359
,22,72,24,33.33333333,69,26,37.68115942,141,50,35.46099291
,23,73,31,42.46575342,93,36,38.70967742,166,67,40.36144578
,24,50,22,44,48,17,35.41666667,98,39,39.79591837
,25,46,16,34.7826087,41,13,31.70731707,87,29,33.33333333
,,,,,,,,,,
Wood Green (London),17,223,95,42.60089686,129,51,39.53488372,352,146,41.47727273
Wood Green (London),18,328,136,41.46341463,262,103,39.3129771,590,239,40.50847458
Wood Green (London),19,265,110,41.50943396,372,123,33.06451613,637,233,36.57770801
Wood Green (London),20,239,102,42.67782427,255,91,35.68627451,494,193,39.06882591
Wood Green (London),21,195,85,43.58974359,250,101,40.4,445,186,41.79775281
Wood Green (London),22,206,88,42.7184466,233,90,38.62660944,439,178,40.54669704
Wood Green (London),23,236,101,42.79661017,247,98,39.67611336,483,199,41.20082816
Wood Green (London),24,159,70,44.02515723,186,75,40.32258065,345,145,42.02898551
Wood Green (London),25,184,76,41.30434783,226,82,36.28318584,410,158,38.53658537
Worcester,,,,,,,,,,
,17,1038,534,51.44508671,882,417,47.27891156,1920,951,49.53125
,18,657,286,43.53120244,674,301,44.65875371,1331,587,44.10217881
,19,240,110,45.83333333,272,114,41.91176471,512,224,43.75
,20,136,64,47.05882353,134,54,40.29850746,270,118,43.7037037
,21,153,71,46.40522876,154,61,39.61038961,307,132,42.99674267
,22,94,44,46.80851064,112,42,37.5,206,86,41.74757282
,23,109,44,40.36697248,120,57,47.5,229,101,44.10480349
,24,67,37,55.2238806,94,35,37.23404255,161,72,44.72049689
,25,78,38,48.71794872,70,29,41.42857143,148,67,45.27027027
Workington,,,,,,,,,,
,17,491,303,61.7107943,383,215,56.13577023,874,518,59.26773455
,18,335,170,50.74626866,368,191,51.90217391,703,361,51.35135135
,19,154,87,56.49350649,143,74,51.74825175,297,161,54.20875421
,20,69,40,57.97101449,93,47,50.53763441,162,87,53.7037037
,21,65,37,56.92307692,79,39,49.36708861,144,76,52.77777778
,22,62,35,56.4516129,61,28,45.90163934,123,63,51.2195122
,23,41,24,58.53658537,45,25,55.55555556,86,49,56.97674419
,24,50,29,58,48,25,52.08333333,98,54,55.10204082
,25,30,17,56.66666667,49,26,53.06122449,79,43,54.43037975
Worksop,,,,,,,,,,
,17,750,346,46.13333333,535,215,40.18691589,1285,561,43.65758755
,18,504,211,41.86507937,520,184,35.38461538,1024,395,38.57421875
,19,210,80,38.0952381,205,73,35.6097561,415,153,36.86746988
,20,119,54,45.37815126,144,46,31.94444444,263,100,38.02281369
,21,98,38,38.7755102,111,41,36.93693694,209,79,37.79904306
,22,76,32,42.10526316,105,41,39.04761905,181,73,40.33149171
,23,68,31,45.58823529,102,40,39.21568627,170,71,41.76470588
,24,42,24,57.14285714,65,26,40,107,50,46.72897196
,25,47,18,38.29787234,67,25,37.31343284,114,43,37.71929825
Worthing,,,,,,,,,,
,17,946,510,53.91120507,800,380,47.5,1746,890,50.97365407
,18,463,237,51.18790497,589,243,41.25636672,1052,480,45.62737643
,19,238,125,52.5210084,329,138,41.94528875,567,263,46.38447972
,20,126,63,50,194,78,40.20618557,320,141,44.0625
,21,102,62,60.78431373,154,67,43.50649351,256,129,50.390625
,22,89,48,53.93258427,109,49,44.95412844,198,97,48.98989899
,23,84,46,54.76190476,88,31,35.22727273,172,77,44.76744186
,24,72,42,58.33333333,84,38,45.23809524,156,80,51.28205128
,25,72,36,50,89,31,34.83146067,161,67,41.61490683
Yeovil,,,,,,,,,,
,17,1128,641,56.82624113,931,512,54.99462943,2059,1153,55.99805731
,18,555,282,50.81081081,573,289,50.43630017,1128,571,50.62056738
,19,165,90,54.54545455,255,111,43.52941176,420,201,47.85714286
,20,99,47,47.47474747,127,71,55.90551181,226,118,52.21238938
,21,82,48,58.53658537,103,49,47.57281553,185,97,52.43243243
,22,68,40,58.82352941,89,40,44.94382022,157,80,50.95541401
,23,60,29,48.33333333,66,34,51.51515152,126,63,50
,24,33,20,60.60606061,51,24,47.05882353,84,44,52.38095238
,25,24,13,54.16666667,59,23,38.98305085,83,36,43.37349398
York,,,,,,,,,,
,17,1232,719,58.36038961,1062,528,49.71751412,2294,1247,54.35919791
,18,533,281,52.72045028,738,342,46.34146341,1271,623,49.01652242
,19,239,129,53.9748954,359,154,42.89693593,598,283,47.32441472
,20,170,95,55.88235294,189,90,47.61904762,359,185,51.53203343
,21,146,75,51.36986301,191,92,48.16753927,337,167,49.55489614
,22,135,71,52.59259259,197,88,44.67005076,332,159,47.89156627
,23,107,58,54.20560748,160,62,38.75,267,120,44.94382022
,24,109,57,52.29357798,139,62,44.60431655,248,119,47.98387097
,25,91,47,51.64835165,119,56,47.05882353,210,103,49.04761905
Z Ellesmere Port (Closed),,,,,,,,,,
,17,511,311,60.86105675,400,225,56.25,911,536,58.83644347
,18,284,164,57.74647887,344,188,54.65116279,628,352,56.05095541
,19,121,68,56.19834711,171,82,47.95321637,292,150,51.36986301
,20,65,36,55.38461538,103,58,56.31067961,168,94,55.95238095
,21,76,40,52.63157895,76,41,53.94736842,152,81,53.28947368
,22,59,35,59.3220339,89,41,46.06741573,148,76,51.35135135
,23,62,37,59.67741935,45,23,51.11111111,107,60,56.07476636
,24,43,26,60.46511628,60,31,51.66666667,103,57,55.33980583
,25,41,30,73.17073171,60,26,43.33333333,101,56,55.44554455
Z Enfield L(Closed),,,,,,,,,,
,17,131,63,48.09160305,94,30,31.91489362,225,93,41.33333333
,18,92,40,43.47826087,118,43,36.44067797,210,83,39.52380952
,19,61,29,47.54098361,79,21,26.58227848,140,50,35.71428571
,20,38,13,34.21052632,57,20,35.0877193,95,33,34.73684211
,21,33,9,27.27272727,46,15,32.60869565,79,24,30.37974684
,22,28,8,28.57142857,38,11,28.94736842,66,19,28.78787879
,23,25,10,40,30,9,30,55,19,34.54545455
,24,21,10,47.61904762,30,12,40,51,22,43.1372549
,25,14,6,42.85714286,31,8,25.80645161,45,14,31.11111111
Z Exeter (CLOSED),,,,,,,,,,
